CaseID,choice,choice_set,advisory_1,advisory_2,advisory_3,catch_per_trip_1,catch_per_trip_2,catch_per_trip_3,wqi_1,wqi_2,wqi_3,proportion_1,proportion_2,proportion_3,weed_1,weed_2,weed_3,cost_1,cost_2,cost_3
7847,2,6,0.4,0.75,1.15,1,4,2,0.3,0.95,0.47,0.45,0.45,0.85,0.5,0.2,0.3,135,20,0
7848,1,1,0.4,1.15,1.15,1,4,2,0.95,0.85,0.47,0.45,1,0.85,0.5,0.3,0.3,230,20,0
7848,1,2,0.4,1.5,1.15,2,2,2,0.3,0.95,0.47,0.45,0.45,0.85,0.1,0.3,0.3,350,20,0
7848,1,3,0.75,1.5,1.15,2,4,2,0.95,0.85,0.47,0.45,1,0.85,0.1,0.5,0.3,20,135,0
7848,2,4,0.4,1.5,1.15,4,3,2,0.3,0.95,0.47,0.65,0.45,0.85,0.5,0.3,0.3,70,350,0
7848,1,5,0.4,1.5,1.15,1,4,2,0.95,0.47,0.47,0.65,1,0.85,0.1,0.1,0.3,20,70,0
7848,1,6,1.15,1.5,1.15,1,4,2,0.47,0.3,0.47,0.65,0.65,0.85,0.1,0.5,0.3,350,20,0
7853,1,1,1.15,0.75,1.15,4,1,2,0.95,0.47,0.47,0.45,0.65,0.85,0.5,0.1,0.3,350,20,0
7853,1,2,1.5,0.75,1.15,4,1,2,0.85,0.3,0.47,0.65,0.45,0.85,0.1,0.5,0.3,20,230,0
7853,1,3,1.5,1.5,1.15,1,4,2,0.95,0.47,0.47,0.45,1,0.85,0.5,0.1,0.3,135,70,0
7853,1,4,0.4,0.4,1.15,1,3,2,0.3,0.85,0.47,1,0.45,0.85,0.3,0.5,0.3,70,350,0
7853,1,5,0.4,1.5,1.15,1,1,2,0.95,0.47,0.47,1,0.65,0.85,0.5,0.1,0.3,230,70,0
7853,1,6,1.5,1.15,1.15,1,4,2,0.85,0.47,0.47,0.45,0.85,0.85,0.5,0.1,0.3,350,230,0
7854,1,1,1.5,0.4,1.15,1,4,2,0.47,0.3,0.47,1,0.45,0.85,0.1,0.2,0.3,135,20,0
7854,1,2,1.15,1.15,1.15,4,2,2,0.95,0.95,0.47,0.45,1,0.85,0.5,0.1,0.3,350,70,0
7854,2,3,1.5,0.4,1.15,3,4,2,0.47,0.3,0.47,0.45,1,0.85,0.2,0.1,0.3,350,70,0
7854,1,4,0.4,0.4,1.15,1,4,2,0.95,0.3,0.47,0.45,0.65,0.85,0.3,0.1,0.3,20,350,0
7854,1,5,0.4,1.15,1.15,1,4,2,0.3,0.47,0.47,1,1,0.85,0.1,0.5,0.3,20,20,0
7854,2,6,1.5,0.75,1.15,1,2,2,0.3,0.85,0.47,1,0.45,0.85,0.2,0.5,0.3,70,350,0
7855,1,1,0.4,1.5,1.15,1,4,2,0.85,0.85,0.47,0.45,1,0.85,0.5,0.3,0.3,230,20,0
7855,1,2,1.5,0.4,1.15,2,1,2,0.95,0.47,0.47,0.45,0.45,0.85,0.3,0.1,0.3,20,350,0
7855,2,3,0.75,0.4,1.15,1,4,2,0.47,0.85,0.47,1,0.45,0.85,0.1,0.5,0.3,135,20,0
7855,2,4,0.4,1.5,1.15,4,4,2,0.3,0.95,0.47,0.45,0.65,0.85,0.5,0.2,0.3,20,230,0
7855,2,5,0.75,0.4,1.15,1,3,2,0.95,0.3,0.47,1,0.45,0.85,0.2,0.1,0.3,70,350,0
7855,1,6,1.5,0.75,1.15,1,4,2,0.47,0.85,0.47,0.65,1,0.85,0.5,0.1,0.3,70,230,0
7858,1,1,0.4,1.5,1.15,1,2,2,0.3,0.95,0.47,0.65,0.45,0.85,0.5,0.1,0.3,70,350,0
7858,2,2,0.75,0.75,1.15,1,3,2,0.47,0.95,0.47,1,0.45,0.85,0.1,0.5,0.3,70,350,0
7858,1,3,1.5,1.5,1.15,4,1,2,0.3,0.95,0.47,0.65,0.45,0.85,0.1,0.3,0.3,20,350,0
7858,2,4,1.15,0.75,1.15,3,1,2,0.47,0.3,0.47,0.45,1,0.85,0.5,0.1,0.3,350,20,0
7858,2,5,1.5,0.4,1.15,4,2,2,0.3,0.3,0.47,0.45,0.85,0.85,0.2,0.2,0.3,20,350,0
7858,2,6,1.5,0.75,1.15,4,1,2,0.85,0.47,0.47,1,0.85,0.85,0.1,0.5,0.3,350,135,0
7859,3,1,1.5,0.75,1.15,3,1,2,0.3,0.95,0.47,0.45,1,0.85,0.1,0.1,0.3,20,350,0
7859,3,2,1.5,0.4,1.15,2,2,2,0.85,0.95,0.47,0.45,1,0.85,0.5,0.1,0.3,135,20,0
7859,3,3,1.15,1.5,1.15,1,4,2,0.95,0.47,0.47,1,0.45,0.85,0.1,0.5,0.3,230,70,0
7859,3,4,1.5,0.4,1.15,1,3,2,0.95,0.47,0.47,1,0.45,0.85,0.5,0.3,0.3,70,20,0
7859,3,5,1.5,0.75,1.15,1,4,2,0.3,0.95,0.47,0.45,0.85,0.85,0.5,0.5,0.3,20,230,0
7859,3,6,0.4,1.5,1.15,4,2,2,0.3,0.95,0.47,0.85,0.65,0.85,0.2,0.5,0.3,70,135,0
7861,3,1,1.15,1.5,1.15,4,1,2,0.95,0.3,0.47,0.65,0.45,0.85,0.1,0.5,0.3,350,135,0
7861,2,2,1.15,0.4,1.15,3,2,2,0.47,0.95,0.47,0.85,0.45,0.85,0.5,0.1,0.3,20,350,0
7861,2,3,1.5,0.75,1.15,1,4,2,0.3,0.85,0.47,0.45,0.85,0.85,0.1,0.5,0.3,70,70,0
7861,2,4,1.5,0.75,1.15,4,1,2,0.85,0.3,0.47,1,0.85,0.85,0.2,0.5,0.3,350,70,0
7861,2,5,0.4,1.5,1.15,3,1,2,0.47,0.95,0.47,0.65,1,0.85,0.5,0.1,0.3,230,70,0
7861,2,6,1.5,0.4,1.15,4,1,2,0.3,0.85,0.47,1,0.65,0.85,0.3,0.1,0.3,20,70,0
7862,3,1,0.4,1.15,1.15,4,1,2,0.85,0.3,0.47,1,0.65,0.85,0.5,0.1,0.3,350,20,0
7862,3,2,0.4,1.5,1.15,4,1,2,0.95,0.85,0.47,1,0.45,0.85,0.5,0.2,0.3,135,230,0
7862,3,3,1.5,0.4,1.15,4,1,2,0.95,0.47,0.47,0.85,0.45,0.85,0.2,0.1,0.3,350,135,0
7862,3,4,0.4,0.4,1.15,4,4,2,0.47,0.95,0.47,1,0.45,0.85,0.5,0.1,0.3,20,230,0
7862,3,5,0.4,1.5,1.15,1,4,2,0.95,0.85,0.47,0.85,0.85,0.85,0.2,0.1,0.3,350,70,0
7862,3,6,1.5,1.15,1.15,1,4,2,0.85,0.3,0.47,1,0.45,0.85,0.2,0.1,0.3,70,70,0
7864,1,1,0.4,1.15,1.15,1,4,2,0.95,0.85,0.47,0.45,1,0.85,0.5,0.3,0.3,230,20,0
7864,1,2,1.5,0.4,1.15,2,2,2,0.95,0.3,0.47,0.45,0.45,0.85,0.3,0.1,0.3,20,350,0
7864,2,3,1.5,0.75,1.15,4,2,2,0.85,0.95,0.47,1,0.45,0.85,0.5,0.1,0.3,135,20,0
7864,3,4,1.5,0.4,1.15,3,4,2,0.95,0.3,0.47,0.45,0.65,0.85,0.3,0.5,0.3,350,70,0
7864,2,5,1.5,0.4,1.15,4,1,2,0.47,0.95,0.47,1,0.65,0.85,0.1,0.1,0.3,70,20,0
7864,3,6,1.15,1.5,1.15,1,4,2,0.47,0.3,0.47,0.65,0.65,0.85,0.1,0.5,0.3,350,20,0
7865,2,1,1.5,0.4,1.15,1,4,2,0.85,0.85,0.47,0.45,1,0.85,0.2,0.5,0.3,20,20,0
7865,1,2,0.4,1.15,1.15,1,4,2,0.47,0.95,0.47,0.85,0.45,0.85,0.5,0.5,0.3,70,350,0
7865,1,3,0.4,1.5,1.15,4,2,2,0.47,0.95,0.47,0.65,1,0.85,0.2,0.5,0.3,230,20,0
7865,1,4,0.75,0.75,1.15,4,1,2,0.3,0.85,0.47,0.45,1,0.85,0.5,0.1,0.3,350,350,0
7865,1,5,0.75,0.75,1.15,1,4,2,0.3,0.47,0.47,0.45,1,0.85,0.5,0.1,0.3,350,350,0
7865,2,6,1.5,0.4,1.15,2,4,2,0.95,0.85,0.47,0.45,0.85,0.85,0.1,0.5,0.3,70,135,0
7867,3,1,0.4,1.5,1.15,4,1,2,0.47,0.95,0.47,0.65,0.85,0.85,0.3,0.1,0.3,20,350,0
7867,2,2,1.5,0.4,1.15,1,4,2,0.95,0.85,0.47,1,0.45,0.85,0.1,0.3,0.3,70,70,0
7867,3,3,1.15,0.75,1.15,2,1,2,0.95,0.3,0.47,0.65,0.65,0.85,0.5,0.1,0.3,350,20,0
7867,2,4,1.5,0.4,1.15,2,2,2,0.47,0.95,0.47,0.45,1,0.85,0.1,0.5,0.3,135,135,0
7867,2,5,1.5,0.4,1.15,3,4,2,0.95,0.47,0.47,0.65,0.65,0.85,0.2,0.1,0.3,350,20,0
7867,3,6,0.4,1.5,1.15,4,3,2,0.3,0.3,0.47,1,0.45,0.85,0.5,0.1,0.3,350,135,0
7868,1,1,0.4,1.5,1.15,4,1,2,0.3,0.95,0.47,0.45,0.85,0.85,0.5,0.1,0.3,135,230,0
7868,3,2,0.4,1.5,1.15,4,1,2,0.47,0.3,0.47,0.85,0.45,0.85,0.1,0.1,0.3,350,20,0
7868,2,3,1.5,0.4,1.15,4,2,2,0.85,0.3,0.47,1,1,0.85,0.1,0.5,0.3,230,70,0
7868,3,4,0.4,1.15,1.15,4,2,2,0.3,0.3,0.47,0.45,1,0.85,0.1,0.2,0.3,350,20,0
7868,1,5,0.75,0.4,1.15,2,2,2,0.3,0.3,0.47,1,0.45,0.85,0.5,0.1,0.3,20,350,0
7868,2,6,0.75,1.15,1.15,3,1,2,0.95,0.3,0.47,1,0.45,0.85,0.2,0.5,0.3,350,135,0
7869,2,1,1.15,0.75,1.15,4,1,2,0.95,0.47,0.47,0.45,0.65,0.85,0.5,0.1,0.3,350,20,0
7869,2,2,0.75,1.5,1.15,1,4,2,0.3,0.85,0.47,0.45,0.65,0.85,0.5,0.1,0.3,230,20,0
7869,2,3,1.5,1.5,1.15,1,4,2,0.95,0.47,0.47,0.45,1,0.85,0.5,0.1,0.3,135,70,0
7869,3,4,0.4,0.4,1.15,1,3,2,0.3,0.85,0.47,1,0.45,0.85,0.3,0.5,0.3,70,350,0
7869,1,5,1.5,0.4,1.15,1,1,2,0.47,0.95,0.47,0.65,1,0.85,0.1,0.5,0.3,70,230,0
7869,3,6,1.5,1.15,1.15,1,4,2,0.85,0.47,0.47,0.45,0.85,0.85,0.5,0.1,0.3,350,230,0
7870,1,1,0.4,1.5,1.15,4,1,2,0.3,0.47,0.47,0.45,1,0.85,0.2,0.1,0.3,20,135,0
7870,2,2,1.15,1.15,1.15,4,2,2,0.95,0.95,0.47,0.45,1,0.85,0.5,0.1,0.3,350,70,0
7870,2,3,1.5,0.4,1.15,3,4,2,0.47,0.3,0.47,0.45,1,0.85,0.2,0.1,0.3,350,70,0
7870,2,4,0.4,0.4,1.15,4,1,2,0.3,0.95,0.47,0.65,0.45,0.85,0.1,0.3,0.3,350,20,0
7870,2,5,1.15,0.4,1.15,4,1,2,0.47,0.3,0.47,1,1,0.85,0.5,0.1,0.3,20,20,0
7870,2,6,1.5,0.75,1.15,1,2,2,0.3,0.85,0.47,1,0.45,0.85,0.2,0.5,0.3,70,350,0
7872,1,1,0.4,1.15,1.15,4,1,2,0.85,0.95,0.47,0.85,0.45,0.85,0.1,0.5,0.3,230,350,0
7872,2,2,0.4,1.15,1.15,3,1,2,0.3,0.95,0.47,0.45,1,0.85,0.1,0.3,0.3,350,20,0
7872,1,3,0.4,1.15,1.15,4,1,2,0.85,0.95,0.47,1,0.45,0.85,0.5,0.1,0.3,70,20,0
7872,1,4,1.5,0.4,1.15,4,2,2,0.95,0.85,0.47,0.45,1,0.85,0.5,0.5,0.3,20,70,0
7872,3,5,1.5,1.5,1.15,4,1,2,0.85,0.3,0.47,1,0.45,0.85,0.3,0.3,0.3,350,70,0
7872,1,6,0.4,1.5,1.15,2,1,2,0.3,0.47,0.47,1,0.45,0.85,0.5,0.1,0.3,70,20,0
7873,3,1,1.5,0.4,1.15,3,1,2,0.47,0.95,0.47,0.45,1,0.85,0.2,0.5,0.3,350,230,0
7873,1,2,1.5,0.4,1.15,4,1,2,0.47,0.85,0.47,0.65,0.45,0.85,0.5,0.2,0.3,20,230,0
7873,1,3,1.15,0.4,1.15,1,4,2,0.3,0.85,0.47,0.65,0.85,0.85,0.1,0.1,0.3,70,350,0
7873,3,4,1.5,0.4,1.15,4,1,2,0.95,0.95,0.47,0.45,0.85,0.85,0.3,0.2,0.3,230,350,0
7873,1,5,1.15,0.4,1.15,4,1,2,0.95,0.47,0.47,0.45,0.45,0.85,0.1,0.3,0.3,70,350,0
7873,2,6,0.4,0.75,1.15,2,4,2,0.3,0.95,0.47,0.85,0.45,0.85,0.2,0.5,0.3,135,20,0
7874,3,1,1.5,0.4,1.15,2,1,2,0.95,0.3,0.47,0.45,0.65,0.85,0.1,0.5,0.3,350,70,0
7874,3,2,0.75,0.75,1.15,1,3,2,0.47,0.95,0.47,1,0.45,0.85,0.1,0.5,0.3,70,350,0
7874,3,3,1.5,1.5,1.15,1,4,2,0.95,0.3,0.47,0.45,0.65,0.85,0.3,0.1,0.3,350,20,0
7874,1,4,0.75,1.15,1.15,1,3,2,0.3,0.47,0.47,1,0.45,0.85,0.1,0.5,0.3,20,350,0
7874,3,5,0.4,1.5,1.15,2,4,2,0.3,0.3,0.47,0.85,0.45,0.85,0.2,0.2,0.3,350,20,0
7874,3,6,0.75,1.5,1.15,1,4,2,0.47,0.85,0.47,0.85,1,0.85,0.5,0.1,0.3,135,350,0
7875,2,1,0.75,1.5,1.15,1,3,2,0.95,0.3,0.47,1,0.45,0.85,0.1,0.1,0.3,350,20,0
7875,1,2,0.4,1.5,1.15,2,2,2,0.95,0.85,0.47,1,0.45,0.85,0.1,0.5,0.3,20,135,0
7875,2,3,1.15,1.5,1.15,1,4,2,0.95,0.47,0.47,1,0.45,0.85,0.1,0.5,0.3,230,70,0
7875,2,4,1.5,0.4,1.15,1,3,2,0.95,0.47,0.47,1,0.45,0.85,0.5,0.3,0.3,70,20,0
7875,1,5,0.75,1.5,1.15,4,1,2,0.95,0.3,0.47,0.85,0.45,0.85,0.5,0.5,0.3,230,20,0
7875,1,6,0.4,1.5,1.15,4,2,2,0.3,0.95,0.47,0.85,0.65,0.85,0.2,0.5,0.3,70,135,0
7882,3,1,1.5,0.4,1.15,1,2,2,0.95,0.3,0.47,1,0.45,0.85,0.5,0.1,0.3,70,350,0
7882,2,2,0.75,0.4,1.15,4,2,2,0.95,0.47,0.47,0.45,0.85,0.85,0.1,0.5,0.3,350,20,0
7882,3,3,1.5,1.15,1.15,4,2,2,0.95,0.3,0.47,1,0.45,0.85,0.5,0.1,0.3,135,350,0
7882,1,4,0.4,1.5,1.15,3,1,2,0.95,0.3,0.47,0.65,0.85,0.85,0.5,0.1,0.3,20,20,0
7882,3,5,1.15,1.5,1.15,1,3,2,0.95,0.3,0.47,0.45,1,0.85,0.5,0.3,0.3,350,70,0
7882,2,6,1.5,0.4,1.15,3,2,2,0.85,0.95,0.47,1,0.45,0.85,0.3,0.5,0.3,350,20,0
7883,1,1,0.4,1.5,1.15,4,1,2,0.47,0.95,0.47,0.65,0.85,0.85,0.3,0.1,0.3,20,350,0
7883,2,2,1.5,0.4,1.15,1,4,2,0.95,0.85,0.47,1,0.45,0.85,0.1,0.3,0.3,70,70,0
7883,3,3,0.75,1.15,1.15,1,2,2,0.3,0.95,0.47,0.65,0.65,0.85,0.1,0.5,0.3,20,350,0
7883,3,4,1.5,0.4,1.15,2,2,2,0.47,0.95,0.47,0.45,1,0.85,0.1,0.5,0.3,135,135,0
7883,1,5,0.4,1.5,1.15,4,3,2,0.47,0.95,0.47,0.65,0.65,0.85,0.1,0.2,0.3,20,350,0
7883,3,6,1.5,0.4,1.15,3,4,2,0.3,0.3,0.47,0.45,1,0.85,0.1,0.5,0.3,135,350,0
65,3,1,1.5,1.15,1.15,1,4,2,0.3,0.95,0.47,0.45,0.65,0.85,0.5,0.1,0.3,135,350,0
65,3,2,0.4,1.15,1.15,2,3,2,0.95,0.47,0.47,0.45,0.85,0.85,0.1,0.5,0.3,350,20,0
65,3,3,1.5,0.75,1.15,1,4,2,0.3,0.85,0.47,0.45,0.85,0.85,0.1,0.5,0.3,70,70,0
65,3,4,0.75,1.5,1.15,1,4,2,0.3,0.85,0.47,0.85,1,0.85,0.5,0.2,0.3,70,350,0
65,3,5,1.5,0.4,1.15,1,3,2,0.95,0.47,0.47,1,0.65,0.85,0.1,0.5,0.3,70,230,0
65,3,6,0.4,1.5,1.15,1,4,2,0.85,0.3,0.47,0.65,1,0.85,0.1,0.3,0.3,70,20,0
86,3,1,0.4,1.5,1.15,2,1,2,0.3,0.95,0.47,0.45,1,0.85,0.1,0.5,0.3,350,70,0
86,3,2,0.4,0.75,1.15,2,4,2,0.47,0.95,0.47,0.85,0.45,0.85,0.5,0.1,0.3,20,350,0
86,3,3,1.15,1.5,1.15,2,4,2,0.3,0.95,0.47,0.45,1,0.85,0.1,0.5,0.3,350,135,0
86,2,4,1.5,0.4,1.15,1,3,2,0.3,0.95,0.47,0.85,0.65,0.85,0.1,0.5,0.3,20,20,0
86,3,5,1.15,1.5,1.15,1,3,2,0.95,0.3,0.47,0.45,1,0.85,0.5,0.3,0.3,350,70,0
86,1,6,0.4,1.5,1.15,2,3,2,0.95,0.85,0.47,0.45,1,0.85,0.5,0.3,0.3,20,350,0
335,3,1,1.5,0.75,1.15,3,1,2,0.3,0.95,0.47,0.45,1,0.85,0.1,0.1,0.3,20,350,0
335,2,2,1.5,0.4,1.15,2,2,2,0.85,0.95,0.47,0.45,1,0.85,0.5,0.1,0.3,135,20,0
335,3,3,1.5,1.15,1.15,4,1,2,0.47,0.95,0.47,0.45,1,0.85,0.5,0.1,0.3,70,230,0
335,2,4,1.5,0.4,1.15,1,3,2,0.95,0.47,0.47,1,0.45,0.85,0.5,0.3,0.3,70,20,0
335,3,5,1.5,0.75,1.15,1,4,2,0.3,0.95,0.47,0.45,0.85,0.85,0.5,0.5,0.3,20,230,0
335,3,6,0.4,1.5,1.15,4,2,2,0.3,0.95,0.47,0.85,0.65,0.85,0.2,0.5,0.3,70,135,0
375,2,1,1.5,0.4,1.15,1,4,2,0.95,0.47,0.47,0.85,0.65,0.85,0.1,0.3,0.3,350,20,0
375,2,2,1.5,0.4,1.15,1,4,2,0.95,0.85,0.47,1,0.45,0.85,0.1,0.3,0.3,70,70,0
375,1,3,0.75,1.15,1.15,1,2,2,0.3,0.95,0.47,0.65,0.65,0.85,0.1,0.5,0.3,20,350,0
375,1,4,1.5,0.4,1.15,2,2,2,0.47,0.95,0.47,0.45,1,0.85,0.1,0.5,0.3,135,135,0
375,1,5,0.4,1.5,1.15,4,3,2,0.47,0.95,0.47,0.65,0.65,0.85,0.1,0.2,0.3,20,350,0
375,1,6,1.5,0.4,1.15,3,4,2,0.3,0.3,0.47,0.45,1,0.85,0.1,0.5,0.3,135,350,0
453,3,1,0.4,1.5,1.15,4,1,2,0.85,0.85,0.47,1,0.45,0.85,0.5,0.2,0.3,20,20,0
453,3,2,0.4,1.15,1.15,1,4,2,0.47,0.95,0.47,0.85,0.45,0.85,0.5,0.5,0.3,70,350,0
453,3,3,0.4,1.5,1.15,4,2,2,0.47,0.95,0.47,0.65,1,0.85,0.2,0.5,0.3,230,20,0
453,3,4,0.75,0.75,1.15,4,1,2,0.3,0.85,0.47,0.45,1,0.85,0.5,0.1,0.3,350,350,0
453,3,5,0.75,0.75,1.15,1,4,2,0.3,0.47,0.47,0.45,1,0.85,0.5,0.1,0.3,350,350,0
453,3,6,0.4,1.5,1.15,4,2,2,0.85,0.95,0.47,0.85,0.45,0.85,0.5,0.1,0.3,135,70,0
525,3,1,0.4,1.5,1.15,1,3,2,0.95,0.47,0.47,1,0.45,0.85,0.5,0.2,0.3,230,350,0
525,3,2,0.4,1.5,1.15,1,4,2,0.85,0.47,0.47,0.45,0.65,0.85,0.2,0.5,0.3,230,20,0
525,3,3,0.4,1.15,1.15,4,1,2,0.85,0.3,0.47,0.85,0.65,0.85,0.1,0.1,0.3,350,70,0
525,3,4,1.5,0.4,1.15,4,1,2,0.95,0.95,0.47,0.45,0.85,0.85,0.3,0.2,0.3,230,350,0
525,3,5,0.4,1.15,1.15,1,4,2,0.47,0.95,0.47,0.45,0.45,0.85,0.3,0.1,0.3,350,70,0
525,3,6,0.4,0.75,1.15,2,4,2,0.3,0.95,0.47,0.85,0.45,0.85,0.2,0.5,0.3,135,20,0
530,3,1,1.15,0.4,1.15,1,4,2,0.3,0.85,0.47,0.65,1,0.85,0.1,0.5,0.3,20,350,0
530,3,2,1.5,0.4,1.15,1,4,2,0.85,0.95,0.47,0.45,1,0.85,0.2,0.5,0.3,230,135,0
530,3,3,0.4,1.5,1.15,1,4,2,0.47,0.95,0.47,0.45,0.85,0.85,0.1,0.2,0.3,135,350,0
530,3,4,0.4,0.4,1.15,4,4,2,0.47,0.95,0.47,1,0.45,0.85,0.5,0.1,0.3,20,230,0
530,3,5,1.5,0.4,1.15,4,1,2,0.85,0.95,0.47,0.85,0.85,0.85,0.1,0.2,0.3,70,350,0
530,3,6,1.5,1.15,1.15,1,4,2,0.85,0.3,0.47,1,0.45,0.85,0.2,0.1,0.3,70,70,0
763,2,1,1.5,0.4,1.15,4,1,2,0.85,0.85,0.47,1,0.45,0.85,0.3,0.5,0.3,20,230,0
763,1,2,0.4,1.5,1.15,1,2,2,0.47,0.95,0.47,0.45,0.45,0.85,0.1,0.3,0.3,350,20,0
763,1,3,0.75,0.4,1.15,1,4,2,0.47,0.85,0.47,1,0.45,0.85,0.1,0.5,0.3,135,20,0
763,2,4,0.4,1.5,1.15,4,4,2,0.3,0.95,0.47,0.45,0.65,0.85,0.5,0.2,0.3,20,230,0
763,1,5,0.4,0.75,1.15,3,1,2,0.3,0.95,0.47,0.45,1,0.85,0.1,0.2,0.3,350,70,0
763,1,6,0.75,1.5,1.15,4,1,2,0.85,0.47,0.47,1,0.65,0.85,0.1,0.5,0.3,230,70,0
804,1,1,0.4,1.15,1.15,1,4,2,0.95,0.85,0.47,0.45,1,0.85,0.5,0.3,0.3,230,20,0
804,1,2,0.4,1.5,1.15,2,2,2,0.3,0.95,0.47,0.45,0.45,0.85,0.1,0.3,0.3,350,20,0
804,2,3,0.75,1.5,1.15,2,4,2,0.95,0.85,0.47,0.45,1,0.85,0.1,0.5,0.3,20,135,0
804,1,4,1.5,0.4,1.15,3,4,2,0.95,0.3,0.47,0.45,0.65,0.85,0.3,0.5,0.3,350,70,0
804,1,5,1.5,0.4,1.15,4,1,2,0.47,0.95,0.47,1,0.65,0.85,0.1,0.1,0.3,70,20,0
804,1,6,1.15,1.5,1.15,1,4,2,0.47,0.3,0.47,0.65,0.65,0.85,0.1,0.5,0.3,350,20,0
857,3,1,0.75,1.15,1.15,1,4,2,0.47,0.95,0.47,0.65,0.45,0.85,0.1,0.5,0.3,20,350,0
857,3,2,0.75,1.5,1.15,1,4,2,0.3,0.85,0.47,0.45,0.65,0.85,0.5,0.1,0.3,230,20,0
857,3,3,1.5,1.5,1.15,1,4,2,0.95,0.47,0.47,0.45,1,0.85,0.5,0.1,0.3,135,70,0
857,3,4,0.4,0.4,1.15,1,3,2,0.3,0.85,0.47,1,0.45,0.85,0.3,0.5,0.3,70,350,0
857,3,5,0.4,1.5,1.15,1,1,2,0.95,0.47,0.47,1,0.65,0.85,0.5,0.1,0.3,230,70,0
857,3,6,1.15,1.5,1.15,4,1,2,0.47,0.85,0.47,0.85,0.45,0.85,0.1,0.5,0.3,230,350,0
859,2,1,1.5,0.4,1.15,4,1,2,0.85,0.85,0.47,1,0.45,0.85,0.3,0.5,0.3,20,230,0
859,2,2,1.5,0.4,1.15,2,1,2,0.95,0.47,0.47,0.45,0.45,0.85,0.3,0.1,0.3,20,350,0
859,1,3,0.75,0.4,1.15,1,4,2,0.47,0.85,0.47,1,0.45,0.85,0.1,0.5,0.3,135,20,0
859,1,4,1.5,0.4,1.15,4,4,2,0.95,0.3,0.47,0.65,0.45,0.85,0.2,0.5,0.3,230,20,0
859,1,5,0.4,0.75,1.15,3,1,2,0.3,0.95,0.47,0.45,1,0.85,0.1,0.2,0.3,350,70,0
859,1,6,0.75,1.5,1.15,4,1,2,0.85,0.47,0.47,1,0.65,0.85,0.1,0.5,0.3,230,70,0
873,2,1,0.75,1.15,1.15,1,4,2,0.47,0.95,0.47,0.65,0.45,0.85,0.1,0.5,0.3,20,350,0
873,1,2,0.75,1.5,1.15,1,4,2,0.3,0.85,0.47,0.45,0.65,0.85,0.5,0.1,0.3,230,20,0
873,1,3,1.5,1.5,1.15,1,4,2,0.95,0.47,0.47,0.45,1,0.85,0.5,0.1,0.3,135,70,0
873,2,4,0.4,0.4,1.15,1,3,2,0.3,0.85,0.47,1,0.45,0.85,0.3,0.5,0.3,70,350,0
873,1,5,0.4,1.5,1.15,1,1,2,0.95,0.47,0.47,1,0.65,0.85,0.5,0.1,0.3,230,70,0
873,1,6,1.5,1.15,1.15,1,4,2,0.85,0.47,0.47,0.45,0.85,0.85,0.5,0.1,0.3,350,230,0
949,2,1,1.5,0.4,1.15,1,4,2,0.85,0.85,0.47,0.45,1,0.85,0.2,0.5,0.3,20,20,0
949,3,2,1.15,0.4,1.15,4,1,2,0.95,0.47,0.47,0.45,0.85,0.85,0.5,0.5,0.3,350,70,0
949,3,3,0.4,1.5,1.15,4,2,2,0.47,0.95,0.47,0.65,1,0.85,0.2,0.5,0.3,230,20,0
949,3,4,0.75,0.75,1.15,4,1,2,0.3,0.85,0.47,0.45,1,0.85,0.5,0.1,0.3,350,350,0
949,3,5,0.75,0.75,1.15,1,4,2,0.3,0.47,0.47,0.45,1,0.85,0.5,0.1,0.3,350,350,0
949,3,6,0.4,1.5,1.15,4,2,2,0.85,0.95,0.47,0.85,0.45,0.85,0.5,0.1,0.3,135,70,0
1160,3,1,0.4,1.5,1.15,4,1,2,0.3,0.95,0.47,0.45,0.85,0.85,0.5,0.1,0.3,135,230,0
1160,3,2,1.5,0.4,1.15,1,4,2,0.3,0.47,0.47,0.45,0.85,0.85,0.1,0.1,0.3,20,350,0
1160,3,3,1.5,0.4,1.15,4,2,2,0.85,0.3,0.47,1,1,0.85,0.1,0.5,0.3,230,70,0
1160,3,4,0.4,1.15,1.15,4,2,2,0.3,0.3,0.47,0.45,1,0.85,0.1,0.2,0.3,350,20,0
1160,3,5,0.4,0.75,1.15,2,2,2,0.3,0.3,0.47,0.45,1,0.85,0.1,0.5,0.3,350,20,0
1160,3,6,1.15,0.75,1.15,1,3,2,0.3,0.95,0.47,0.45,1,0.85,0.5,0.2,0.3,135,350,0
1367,2,1,0.4,1.5,1.15,4,1,2,0.47,0.95,0.47,0.65,0.85,0.85,0.3,0.1,0.3,20,350,0
1367,2,2,0.4,1.5,1.15,4,1,2,0.85,0.95,0.47,0.45,1,0.85,0.3,0.1,0.3,70,70,0
1367,2,3,0.75,1.15,1.15,1,2,2,0.3,0.95,0.47,0.65,0.65,0.85,0.1,0.5,0.3,20,350,0
1367,1,4,0.4,1.5,1.15,2,2,2,0.95,0.47,0.47,1,0.45,0.85,0.5,0.1,0.3,135,135,0
1367,1,5,0.4,1.5,1.15,4,3,2,0.47,0.95,0.47,0.65,0.65,0.85,0.1,0.2,0.3,20,350,0
1367,1,6,0.4,1.5,1.15,4,3,2,0.3,0.3,0.47,1,0.45,0.85,0.5,0.1,0.3,350,135,0
1807,2,1,1.5,0.75,1.15,3,1,2,0.3,0.95,0.47,0.45,1,0.85,0.1,0.1,0.3,20,350,0
